,decade,index,rank,catchphrase,count
1582,2000,377,4 - High,my_glasses,0.0
2788,2000,377,4 - High,groovy,0.0
2185,2000,377,4 - High,just_about_wrapped_up,0.0
979,2000,377,4 - High,jinkies,0.0
376,2000,377,4 - High,jeepers,3.0
3391,2000,377,4 - High,zoinks,3.0
3994,2000,377,4 - High,scooby_doo_where_are_you,0.0
4597,2000,377,4 - High,rooby_rooby_roo,0.0
3995,2000,378,3 - Moderate,scooby_doo_where_are_you,0.0
1583,2000,378,3 - Moderate,my_glasses,1.0
980,2000,378,3 - Moderate,jinkies,0.0
3392,2000,378,3 - Moderate,zoinks,1.0
4598,2000,378,3 - Moderate,rooby_rooby_roo,1.0
377,2000,378,3 - Moderate,jeepers,3.0
2186,2000,378,3 - Moderate,just_about_wrapped_up,0.0
2789,2000,378,3 - Moderate,groovy,1.0
2187,2000,379,5 - Very High,just_about_wrapped_up,0.0
981,2000,379,5 - Very High,jinkies,0.0
1584,2000,379,5 - Very High,my_glasses,0.0
3996,2000,379,5 - Very High,scooby_doo_where_are_you,0.0
2790,2000,379,5 - Very High,groovy,0.0
378,2000,379,5 - Very High,jeepers,0.0
4599,2000,379,5 - Very High,rooby_rooby_roo,1.0
3393,2000,379,5 - Very High,zoinks,1.0
2791,2000,380,4 - High,groovy,0.0
1585,2000,380,4 - High,my_glasses,0.0
4600,2000,380,4 - High,rooby_rooby_roo,1.0
379,2000,380,4 - High,jeepers,1.0
2188,2000,380,4 - High,just_about_wrapped_up,1.0
982,2000,380,4 - High,jinkies,0.0
3997,2000,380,4 - High,scooby_doo_where_are_you,0.0
3394,2000,380,4 - High,zoinks,2.0
2792,2000,381,5 - Very High,groovy,0.0
4601,2000,381,5 - Very High,rooby_rooby_roo,1.0
3395,2000,381,5 - Very High,zoinks,1.0
2189,2000,381,5 - Very High,just_about_wrapped_up,0.0
1586,2000,381,5 - Very High,my_glasses,0.0
3998,2000,381,5 - Very High,scooby_doo_where_are_you,0.0
983,2000,381,5 - Very High,jinkies,2.0
380,2000,381,5 - Very High,jeepers,2.0
2190,2000,382,4 - High,just_about_wrapped_up,0.0
3999,2000,382,4 - High,scooby_doo_where_are_you,1.0
4602,2000,382,4 - High,rooby_rooby_roo,1.0
3396,2000,382,4 - High,zoinks,0.0
2793,2000,382,4 - High,groovy,0.0
381,2000,382,4 - High,jeepers,2.0
984,2000,382,4 - High,jinkies,0.0
1587,2000,382,4 - High,my_glasses,0.0
4000,2000,383,4 - High,scooby_doo_where_are_you,0.0
1588,2000,383,4 - High,my_glasses,0.0
3397,2000,383,4 - High,zoinks,0.0
4603,2000,383,4 - High,rooby_rooby_roo,1.0
985,2000,383,4 - High,jinkies,0.0
382,2000,383,4 - High,jeepers,0.0
2794,2000,383,4 - High,groovy,0.0
2191,2000,383,4 - High,just_about_wrapped_up,0.0
4604,2000,384,5 - Very High,rooby_rooby_roo,0.0
4001,2000,384,5 - Very High,scooby_doo_where_are_you,0.0
383,2000,384,5 - Very High,jeepers,0.0
1589,2000,384,5 - Very High,my_glasses,0.0
3398,2000,384,5 - Very High,zoinks,1.0
2192,2000,384,5 - Very High,just_about_wrapped_up,0.0
986,2000,384,5 - Very High,jinkies,0.0
2795,2000,384,5 - Very High,groovy,0.0
987,2000,385,5 - Very High,jinkies,
4002,2000,385,5 - Very High,scooby_doo_where_are_you,0.0
2193,2000,385,5 - Very High,just_about_wrapped_up,
4605,2000,385,5 - Very High,rooby_rooby_roo,1.0
1590,2000,385,5 - Very High,my_glasses,
384,2000,385,5 - Very High,jeepers,
2796,2000,385,5 - Very High,groovy,0.0
3399,2000,385,5 - Very High,zoinks,3.0
1591,2000,386,4 - High,my_glasses,0.0
4003,2000,386,4 - High,scooby_doo_where_are_you,0.0
2194,2000,386,4 - High,just_about_wrapped_up,0.0
2797,2000,386,4 - High,groovy,0.0
988,2000,386,4 - High,jinkies,1.0
3400,2000,386,4 - High,zoinks,2.0
4606,2000,386,4 - High,rooby_rooby_roo,1.0
385,2000,386,4 - High,jeepers,1.0
386,2000,387,4 - High,jeepers,1.0
4004,2000,387,4 - High,scooby_doo_where_are_you,0.0
989,2000,387,4 - High,jinkies,2.0
3401,2000,387,4 - High,zoinks,0.0
4607,2000,387,4 - High,rooby_rooby_roo,0.0
1592,2000,387,4 - High,my_glasses,0.0
2195,2000,387,4 - High,just_about_wrapped_up,1.0
2798,2000,387,4 - High,groovy,0.0
387,2000,388,4 - High,jeepers,1.0
4005,2000,388,4 - High,scooby_doo_where_are_you,0.0
2196,2000,388,4 - High,just_about_wrapped_up,0.0
2799,2000,388,4 - High,groovy,0.0
1593,2000,388,4 - High,my_glasses,0.0
3402,2000,388,4 - High,zoinks,2.0
990,2000,388,4 - High,jinkies,0.0
4608,2000,388,4 - High,rooby_rooby_roo,3.0
388,2000,389,5 - Very High,jeepers,2.0
991,2000,389,5 - Very High,jinkies,1.0
1594,2000,389,5 - Very High,my_glasses,0.0
4006,2000,389,5 - Very High,scooby_doo_where_are_you,0.0
2800,2000,389,5 - Very High,groovy,0.0
3403,2000,389,5 - Very High,zoinks,1.0
4609,2000,389,5 - Very High,rooby_rooby_roo,1.0
2197,2000,389,5 - Very High,just_about_wrapped_up,0.0
2198,2000,390,4 - High,just_about_wrapped_up,0.0
1595,2000,390,4 - High,my_glasses,1.0
4007,2000,390,4 - High,scooby_doo_where_are_you,0.0
992,2000,390,4 - High,jinkies,3.0
2801,2000,390,4 - High,groovy,0.0
4610,2000,390,4 - High,rooby_rooby_roo,6.0
389,2000,390,4 - High,jeepers,9.0
3404,2000,390,4 - High,zoinks,5.0
2802,2000,391,4 - High,groovy,0.0
993,2000,391,4 - High,jinkies,1.0
2199,2000,391,4 - High,just_about_wrapped_up,0.0
4008,2000,391,4 - High,scooby_doo_where_are_you,0.0
390,2000,391,4 - High,jeepers,0.0
4611,2000,391,4 - High,rooby_rooby_roo,1.0
3405,2000,391,4 - High,zoinks,0.0
1596,2000,391,4 - High,my_glasses,0.0
4009,2000,392,4 - High,scooby_doo_where_are_you,0.0
391,2000,392,4 - High,jeepers,1.0
4612,2000,392,4 - High,rooby_rooby_roo,1.0
2803,2000,392,4 - High,groovy,0.0
2200,2000,392,4 - High,just_about_wrapped_up,1.0
994,2000,392,4 - High,jinkies,2.0
1597,2000,392,4 - High,my_glasses,0.0
3406,2000,392,4 - High,zoinks,1.0
1598,2000,393,3 - Moderate,my_glasses,0.0
4613,2000,393,3 - Moderate,rooby_rooby_roo,1.0
392,2000,393,3 - Moderate,jeepers,0.0
2201,2000,393,3 - Moderate,just_about_wrapped_up,0.0
3407,2000,393,3 - Moderate,zoinks,2.0
995,2000,393,3 - Moderate,jinkies,0.0
4010,2000,393,3 - Moderate,scooby_doo_where_are_you,0.0
2804,2000,393,3 - Moderate,groovy,0.0
996,2000,394,1 - Very Low,jinkies,
393,2000,394,1 - Very Low,jeepers,
4011,2000,394,1 - Very Low,scooby_doo_where_are_you,0.0
3408,2000,394,1 - Very Low,zoinks,0.0
2202,2000,394,1 - Very Low,just_about_wrapped_up,
2805,2000,394,1 - Very Low,groovy,0.0
4614,2000,394,1 - Very Low,rooby_rooby_roo,1.0
1599,2000,394,1 - Very Low,my_glasses,
4615,2000,395,3 - Moderate,rooby_rooby_roo,1.0
2203,2000,395,3 - Moderate,just_about_wrapped_up,
4012,2000,395,3 - Moderate,scooby_doo_where_are_you,0.0
1600,2000,395,3 - Moderate,my_glasses,
997,2000,395,3 - Moderate,jinkies,
2806,2000,395,3 - Moderate,groovy,0.0
394,2000,395,3 - Moderate,jeepers,
3409,2000,395,3 - Moderate,zoinks,3.0
998,2000,396,3 - Moderate,jinkies,
2807,2000,396,3 - Moderate,groovy,0.0
4013,2000,396,3 - Moderate,scooby_doo_where_are_you,0.0
1601,2000,396,3 - Moderate,my_glasses,
395,2000,396,3 - Moderate,jeepers,
2204,2000,396,3 - Moderate,just_about_wrapped_up,
3410,2000,396,3 - Moderate,zoinks,1.0
4616,2000,396,3 - Moderate,rooby_rooby_roo,1.0
396,2000,397,3 - Moderate,jeepers,
4014,2000,397,3 - Moderate,scooby_doo_where_are_you,0.0
3411,2000,397,3 - Moderate,zoinks,2.0
4617,2000,397,3 - Moderate,rooby_rooby_roo,2.0
999,2000,397,3 - Moderate,jinkies,
2205,2000,397,3 - Moderate,just_about_wrapped_up,
1602,2000,397,3 - Moderate,my_glasses,
2808,2000,397,3 - Moderate,groovy,0.0
1603,2000,398,2 - Low,my_glasses,
3412,2000,398,2 - Low,zoinks,1.0
397,2000,398,2 - Low,jeepers,
2206,2000,398,2 - Low,just_about_wrapped_up,
4015,2000,398,2 - Low,scooby_doo_where_are_you,0.0
1000,2000,398,2 - Low,jinkies,
2809,2000,398,2 - Low,groovy,0.0
4618,2000,398,2 - Low,rooby_rooby_roo,1.0
2810,2000,399,2 - Low,groovy,0.0
1604,2000,399,2 - Low,my_glasses,
4016,2000,399,2 - Low,scooby_doo_where_are_you,0.0
398,2000,399,2 - Low,jeepers,
3413,2000,399,2 - Low,zoinks,1.0
2207,2000,399,2 - Low,just_about_wrapped_up,
1001,2000,399,2 - Low,jinkies,
4619,2000,399,2 - Low,rooby_rooby_roo,1.0
4620,2000,400,4 - High,rooby_rooby_roo,1.0
4017,2000,400,4 - High,scooby_doo_where_are_you,0.0
1002,2000,400,4 - High,jinkies,
2811,2000,400,4 - High,groovy,0.0
3414,2000,400,4 - High,zoinks,3.0
2208,2000,400,4 - High,just_about_wrapped_up,
1605,2000,400,4 - High,my_glasses,
399,2000,400,4 - High,jeepers,
3415,2000,401,2 - Low,zoinks,1.0
2209,2000,401,2 - Low,just_about_wrapped_up,
1606,2000,401,2 - Low,my_glasses,
1003,2000,401,2 - Low,jinkies,
2812,2000,401,2 - Low,groovy,0.0
400,2000,401,2 - Low,jeepers,
4621,2000,401,2 - Low,rooby_rooby_roo,1.0
4018,2000,401,2 - Low,scooby_doo_where_are_you,0.0
1004,2000,402,3 - Moderate,jinkies,4.0
4019,2000,402,3 - Moderate,scooby_doo_where_are_you,0.0
2813,2000,402,3 - Moderate,groovy,0.0
2210,2000,402,3 - Moderate,just_about_wrapped_up,0.0
3416,2000,402,3 - Moderate,zoinks,2.0
1607,2000,402,3 - Moderate,my_glasses,0.0
401,2000,402,3 - Moderate,jeepers,0.0
4622,2000,402,3 - Moderate,rooby_rooby_roo,2.0
2211,2000,403,3 - Moderate,just_about_wrapped_up,
1608,2000,403,3 - Moderate,my_glasses,
2814,2000,403,3 - Moderate,groovy,0.0
402,2000,403,3 - Moderate,jeepers,
3417,2000,403,3 - Moderate,zoinks,0.0
1005,2000,403,3 - Moderate,jinkies,
4020,2000,403,3 - Moderate,scooby_doo_where_are_you,0.0
4623,2000,403,3 - Moderate,rooby_rooby_roo,1.0
2815,2000,404,3 - Moderate,groovy,0.0
2212,2000,404,3 - Moderate,just_about_wrapped_up,
403,2000,404,3 - Moderate,jeepers,
3418,2000,404,3 - Moderate,zoinks,1.0
4624,2000,404,3 - Moderate,rooby_rooby_roo,1.0
1609,2000,404,3 - Moderate,my_glasses,
4021,2000,404,3 - Moderate,scooby_doo_where_are_you,0.0
1006,2000,404,3 - Moderate,jinkies,
4625,2000,405,2 - Low,rooby_rooby_roo,1.0
404,2000,405,2 - Low,jeepers,
4022,2000,405,2 - Low,scooby_doo_where_are_you,0.0
2213,2000,405,2 - Low,just_about_wrapped_up,
1007,2000,405,2 - Low,jinkies,
2816,2000,405,2 - Low,groovy,0.0
3419,2000,405,2 - Low,zoinks,1.0
1610,2000,405,2 - Low,my_glasses,
2817,2000,406,4 - High,groovy,0.0
405,2000,406,4 - High,jeepers,4.0
4023,2000,406,4 - High,scooby_doo_where_are_you,0.0
2214,2000,406,4 - High,just_about_wrapped_up,0.0
3420,2000,406,4 - High,zoinks,10.0
1008,2000,406,4 - High,jinkies,4.0
1611,2000,406,4 - High,my_glasses,0.0
4626,2000,406,4 - High,rooby_rooby_roo,5.0
2215,2000,407,2 - Low,just_about_wrapped_up,
3421,2000,407,2 - Low,zoinks,1.0
1009,2000,407,2 - Low,jinkies,
4627,2000,407,2 - Low,rooby_rooby_roo,2.0
406,2000,407,2 - Low,jeepers,
4024,2000,407,2 - Low,scooby_doo_where_are_you,0.0
2818,2000,407,2 - Low,groovy,0.0
1612,2000,407,2 - Low,my_glasses,
2819,2000,408,2 - Low,groovy,0.0
4025,2000,408,2 - Low,scooby_doo_where_are_you,2.0
2216,2000,408,2 - Low,just_about_wrapped_up,
1613,2000,408,2 - Low,my_glasses,
3422,2000,408,2 - Low,zoinks,1.0
407,2000,408,2 - Low,jeepers,
1010,2000,408,2 - Low,jinkies,
4628,2000,408,2 - Low,rooby_rooby_roo,1.0
2820,2000,409,3 - Moderate,groovy,0.0
2217,2000,409,3 - Moderate,just_about_wrapped_up,
3423,2000,409,3 - Moderate,zoinks,0.0
4026,2000,409,3 - Moderate,scooby_doo_where_are_you,0.0
4629,2000,409,3 - Moderate,rooby_rooby_roo,1.0
408,2000,409,3 - Moderate,jeepers,
1011,2000,409,3 - Moderate,jinkies,
1614,2000,409,3 - Moderate,my_glasses,
3424,2000,410,2 - Low,zoinks,3.0
4027,2000,410,2 - Low,scooby_doo_where_are_you,0.0
2821,2000,410,2 - Low,groovy,0.0
409,2000,410,2 - Low,jeepers,
4630,2000,410,2 - Low,rooby_rooby_roo,1.0
2218,2000,410,2 - Low,just_about_wrapped_up,
1615,2000,410,2 - Low,my_glasses,
1012,2000,410,2 - Low,jinkies,
1616,2000,411,2 - Low,my_glasses,
4631,2000,411,2 - Low,rooby_rooby_roo,1.0
410,2000,411,2 - Low,jeepers,
4028,2000,411,2 - Low,scooby_doo_where_are_you,0.0
3425,2000,411,2 - Low,zoinks,1.0
1013,2000,411,2 - Low,jinkies,
2822,2000,411,2 - Low,groovy,0.0
2219,2000,411,2 - Low,just_about_wrapped_up,
2823,2000,412,2 - Low,groovy,0.0
411,2000,412,2 - Low,jeepers,
4029,2000,412,2 - Low,scooby_doo_where_are_you,0.0
4632,2000,412,2 - Low,rooby_rooby_roo,3.0
1014,2000,412,2 - Low,jinkies,
1617,2000,412,2 - Low,my_glasses,
3426,2000,412,2 - Low,zoinks,0.0
2220,2000,412,2 - Low,just_about_wrapped_up,
412,2000,413,2 - Low,jeepers,
2221,2000,413,2 - Low,just_about_wrapped_up,
1618,2000,413,2 - Low,my_glasses,
2824,2000,413,2 - Low,groovy,0.0
3427,2000,413,2 - Low,zoinks,1.0
1015,2000,413,2 - Low,jinkies,
4633,2000,413,2 - Low,rooby_rooby_roo,1.0
4030,2000,413,2 - Low,scooby_doo_where_are_you,0.0
3428,2000,414,2 - Low,zoinks,1.0
1619,2000,414,2 - Low,my_glasses,
1016,2000,414,2 - Low,jinkies,
4634,2000,414,2 - Low,rooby_rooby_roo,1.0
413,2000,414,2 - Low,jeepers,
2222,2000,414,2 - Low,just_about_wrapped_up,
2825,2000,414,2 - Low,groovy,0.0
4031,2000,414,2 - Low,scooby_doo_where_are_you,0.0
414,2000,415,1 - Very Low,jeepers,
4032,2000,415,1 - Very Low,scooby_doo_where_are_you,0.0
2223,2000,415,1 - Very Low,just_about_wrapped_up,
3429,2000,415,1 - Very Low,zoinks,0.0
2826,2000,415,1 - Very Low,groovy,0.0
4635,2000,415,1 - Very Low,rooby_rooby_roo,1.0
1017,2000,415,1 - Very Low,jinkies,
1620,2000,415,1 - Very Low,my_glasses,
2827,2000,416,1 - Very Low,groovy,0.0
2224,2000,416,1 - Very Low,just_about_wrapped_up,
3430,2000,416,1 - Very Low,zoinks,1.0
4636,2000,416,1 - Very Low,rooby_rooby_roo,1.0
1018,2000,416,1 - Very Low,jinkies,
1621,2000,416,1 - Very Low,my_glasses,
415,2000,416,1 - Very Low,jeepers,
4033,2000,416,1 - Very Low,scooby_doo_where_are_you,0.0
416,2000,417,3 - Moderate,jeepers,
2225,2000,417,3 - Moderate,just_about_wrapped_up,
1622,2000,417,3 - Moderate,my_glasses,
1019,2000,417,3 - Moderate,jinkies,
2828,2000,417,3 - Moderate,groovy,0.0
4637,2000,417,3 - Moderate,rooby_rooby_roo,1.0
4034,2000,417,3 - Moderate,scooby_doo_where_are_you,0.0
3431,2000,417,3 - Moderate,zoinks,1.0
2226,2000,418,2 - Low,just_about_wrapped_up,
3432,2000,418,2 - Low,zoinks,16.0
4035,2000,418,2 - Low,scooby_doo_where_are_you,0.0
4638,2000,418,2 - Low,rooby_rooby_roo,1.0
1623,2000,418,2 - Low,my_glasses,
2829,2000,418,2 - Low,groovy,0.0
1020,2000,418,2 - Low,jinkies,
417,2000,418,2 - Low,jeepers,
418,2000,419,2 - Low,jeepers,
1624,2000,419,2 - Low,my_glasses,
4036,2000,419,2 - Low,scooby_doo_where_are_you,0.0
3433,2000,419,2 - Low,zoinks,2.0
2830,2000,419,2 - Low,groovy,0.0
2227,2000,419,2 - Low,just_about_wrapped_up,
1021,2000,419,2 - Low,jinkies,
4639,2000,419,2 - Low,rooby_rooby_roo,1.0
1022,2000,420,3 - Moderate,jinkies,2.0
3434,2000,420,3 - Moderate,zoinks,14.0
2228,2000,420,3 - Moderate,just_about_wrapped_up,0.0
4037,2000,420,3 - Moderate,scooby_doo_where_are_you,0.0
4640,2000,420,3 - Moderate,rooby_rooby_roo,7.0
419,2000,420,3 - Moderate,jeepers,4.0
1625,2000,420,3 - Moderate,my_glasses,0.0
2831,2000,420,3 - Moderate,groovy,1.0
4038,2000,421,3 - Moderate,scooby_doo_where_are_you,0.0
2229,2000,421,3 - Moderate,just_about_wrapped_up,0.0
3435,2000,421,3 - Moderate,zoinks,12.0
4641,2000,421,3 - Moderate,rooby_rooby_roo,3.0
1023,2000,421,3 - Moderate,jinkies,3.0
420,2000,421,3 - Moderate,jeepers,2.0
1626,2000,421,3 - Moderate,my_glasses,1.0
2832,2000,421,3 - Moderate,groovy,0.0
4642,2000,422,2 - Low,rooby_rooby_roo,1.0
3436,2000,422,2 - Low,zoinks,3.0
4039,2000,422,2 - Low,scooby_doo_where_are_you,2.0
2833,2000,422,2 - Low,groovy,1.0
421,2000,422,2 - Low,jeepers,0.0
1627,2000,422,2 - Low,my_glasses,1.0
2230,2000,422,2 - Low,just_about_wrapped_up,0.0
1024,2000,422,2 - Low,jinkies,7.0
2834,2000,423,4 - High,groovy,0.0
3437,2000,423,4 - High,zoinks,3.0
4040,2000,423,4 - High,scooby_doo_where_are_you,0.0
422,2000,423,4 - High,jeepers,0.0
1025,2000,423,4 - High,jinkies,2.0
4643,2000,423,4 - High,rooby_rooby_roo,2.0
1628,2000,423,4 - High,my_glasses,0.0
2231,2000,423,4 - High,just_about_wrapped_up,0.0
423,2000,424,5 - Very High,jeepers,0.0
1629,2000,424,5 - Very High,my_glasses,0.0
4041,2000,424,5 - Very High,scooby_doo_where_are_you,0.0
2835,2000,424,5 - Very High,groovy,0.0
2232,2000,424,5 - Very High,just_about_wrapped_up,0.0
4644,2000,424,5 - Very High,rooby_rooby_roo,1.0
1026,2000,424,5 - Very High,jinkies,1.0
3438,2000,424,5 - Very High,zoinks,1.0
4645,2000,425,5 - Very High,rooby_rooby_roo,0.0
3439,2000,425,5 - Very High,zoinks,2.0
1027,2000,425,5 - Very High,jinkies,0.0
2233,2000,425,5 - Very High,just_about_wrapped_up,0.0
2836,2000,425,5 - Very High,groovy,0.0
4042,2000,425,5 - Very High,scooby_doo_where_are_you,0.0
1630,2000,425,5 - Very High,my_glasses,0.0
424,2000,425,5 - Very High,jeepers,0.0
2837,2000,426,5 - Very High,groovy,0.0
4646,2000,426,5 - Very High,rooby_rooby_roo,1.0
3440,2000,426,5 - Very High,zoinks,1.0
4043,2000,426,5 - Very High,scooby_doo_where_are_you,0.0
1028,2000,426,5 - Very High,jinkies,1.0
1631,2000,426,5 - Very High,my_glasses,0.0
2234,2000,426,5 - Very High,just_about_wrapped_up,1.0
425,2000,426,5 - Very High,jeepers,0.0
3441,2000,427,5 - Very High,zoinks,1.0
1029,2000,427,5 - Very High,jinkies,2.0
4044,2000,427,5 - Very High,scooby_doo_where_are_you,0.0
2838,2000,427,5 - Very High,groovy,0.0
2235,2000,427,5 - Very High,just_about_wrapped_up,0.0
1632,2000,427,5 - Very High,my_glasses,0.0
4647,2000,427,5 - Very High,rooby_rooby_roo,0.0
426,2000,427,5 - Very High,jeepers,0.0
4045,2000,428,5 - Very High,scooby_doo_where_are_you,0.0
1633,2000,428,5 - Very High,my_glasses,0.0
2839,2000,428,5 - Very High,groovy,0.0
4648,2000,428,5 - Very High,rooby_rooby_roo,0.0
427,2000,428,5 - Very High,jeepers,0.0
2236,2000,428,5 - Very High,just_about_wrapped_up,0.0
1030,2000,428,5 - Very High,jinkies,2.0
3442,2000,428,5 - Very High,zoinks,0.0
428,2000,429,6 - Top Tier,jeepers,0.0
3443,2000,429,6 - Top Tier,zoinks,2.0
1031,2000,429,6 - Top Tier,jinkies,2.0
2840,2000,429,6 - Top Tier,groovy,0.0
1634,2000,429,6 - Top Tier,my_glasses,0.0
2237,2000,429,6 - Top Tier,just_about_wrapped_up,0.0
4046,2000,429,6 - Top Tier,scooby_doo_where_are_you,0.0
4649,2000,429,6 - Top Tier,rooby_rooby_roo,1.0
429,2000,430,5 - Very High,jeepers,0.0
2238,2000,430,5 - Very High,just_about_wrapped_up,0.0
2841,2000,430,5 - Very High,groovy,0.0
1635,2000,430,5 - Very High,my_glasses,0.0
1032,2000,430,5 - Very High,jinkies,0.0
4650,2000,430,5 - Very High,rooby_rooby_roo,1.0
4047,2000,430,5 - Very High,scooby_doo_where_are_you,0.0
3444,2000,430,5 - Very High,zoinks,0.0
1636,2000,431,5 - Very High,my_glasses,0.0
2239,2000,431,5 - Very High,just_about_wrapped_up,0.0
2842,2000,431,5 - Very High,groovy,0.0
430,2000,431,5 - Very High,jeepers,0.0
4651,2000,431,5 - Very High,rooby_rooby_roo,1.0
1033,2000,431,5 - Very High,jinkies,0.0
3445,2000,431,5 - Very High,zoinks,0.0
4048,2000,431,5 - Very High,scooby_doo_where_are_you,0.0
3446,2000,432,5 - Very High,zoinks,4.0
1637,2000,432,5 - Very High,my_glasses,0.0
2240,2000,432,5 - Very High,just_about_wrapped_up,0.0
2843,2000,432,5 - Very High,groovy,0.0
1034,2000,432,5 - Very High,jinkies,0.0
431,2000,432,5 - Very High,jeepers,0.0
4652,2000,432,5 - Very High,rooby_rooby_roo,0.0
4049,2000,432,5 - Very High,scooby_doo_where_are_you,0.0
4653,2000,433,4 - High,rooby_rooby_roo,2.0
3447,2000,433,4 - High,zoinks,0.0
432,2000,433,4 - High,jeepers,0.0
2241,2000,433,4 - High,just_about_wrapped_up,0.0
1638,2000,433,4 - High,my_glasses,0.0
1035,2000,433,4 - High,jinkies,1.0
2844,2000,433,4 - High,groovy,0.0
4050,2000,433,4 - High,scooby_doo_where_are_you,0.0
1036,2000,434,5 - Very High,jinkies,2.0
4654,2000,434,5 - Very High,rooby_rooby_roo,0.0
433,2000,434,5 - Very High,jeepers,0.0
2242,2000,434,5 - Very High,just_about_wrapped_up,0.0
3448,2000,434,5 - Very High,zoinks,0.0
2845,2000,434,5 - Very High,groovy,0.0
1639,2000,434,5 - Very High,my_glasses,0.0
4051,2000,434,5 - Very High,scooby_doo_where_are_you,0.0
4655,2000,435,5 - Very High,rooby_rooby_roo,0.0
434,2000,435,5 - Very High,jeepers,0.0
2243,2000,435,5 - Very High,just_about_wrapped_up,0.0
1640,2000,435,5 - Very High,my_glasses,0.0
3449,2000,435,5 - Very High,zoinks,0.0
2846,2000,435,5 - Very High,groovy,0.0
4052,2000,435,5 - Very High,scooby_doo_where_are_you,0.0
1037,2000,435,5 - Very High,jinkies,0.0
4053,2000,436,6 - Top Tier,scooby_doo_where_are_you,0.0
4656,2000,436,6 - Top Tier,rooby_rooby_roo,0.0
2847,2000,436,6 - Top Tier,groovy,0.0
3450,2000,436,6 - Top Tier,zoinks,1.0
2244,2000,436,6 - Top Tier,just_about_wrapped_up,0.0
435,2000,436,6 - Top Tier,jeepers,0.0
1038,2000,436,6 - Top Tier,jinkies,1.0
1641,2000,436,6 - Top Tier,my_glasses,0.0
436,2000,437,5 - Very High,jeepers,0.0
4657,2000,437,5 - Very High,rooby_rooby_roo,0.0
1039,2000,437,5 - Very High,jinkies,0.0
2848,2000,437,5 - Very High,groovy,0.0
4054,2000,437,5 - Very High,scooby_doo_where_are_you,0.0
2245,2000,437,5 - Very High,just_about_wrapped_up,0.0
1642,2000,437,5 - Very High,my_glasses,0.0
3451,2000,437,5 - Very High,zoinks,0.0
2246,2010,438,1 - Very Low,just_about_wrapped_up,0.0
437,2010,438,1 - Very Low,jeepers,0.0
4055,2010,438,1 - Very Low,scooby_doo_where_are_you,0.0
3452,2010,438,1 - Very Low,zoinks,4.0
1040,2010,438,1 - Very Low,jinkies,3.0
4658,2010,438,1 - Very Low,rooby_rooby_roo,1.0
2849,2010,438,1 - Very Low,groovy,1.0
1643,2010,438,1 - Very Low,my_glasses,1.0
2247,2010,439,5 - Very High,just_about_wrapped_up,0.0
3453,2010,439,5 - Very High,zoinks,0.0
1644,2010,439,5 - Very High,my_glasses,0.0
2850,2010,439,5 - Very High,groovy,0.0
